,Time,Cell,Actb,Bmi1,Bmp4,Bmp7,Bmpr1a,Cd34,Cdh1,Cdh2,Cdk2,Cdx2,Cldn6,Ctcf,Ctnnb1,Dnmt1,Dnmt3b,Dppa3,Dppa4,Eomes,Esrrb,Ezh2,Fbxo15,Fgf4,Fgf5,Fgfr2,Foxa2,Gapdh,Gata1,Gata4,Gata6,Gdf3,GFAP,Gli2,Grb2,Gsc,Gsk3b,Hand1,Hdac1,Hes1,Igf2,Isl1,Jag1,Jarid2,Kdm1a,Kdm4c,Klf4,Lif,Lifr,Lin28a,Mbd3,MBP,Mef2a,Mixl1,Mki67ip,Myc,Myst3,Nanog,Ncam1,Nestin,Notch1,Nr0b1,Nr5a2,Nr6a1,Olig1,Olig2,Otx2,Pax6,Pou5f1,Prmt6,Prmt7,Ptpn11,Rai1,Rcc1,Rest,Sall4,Setdb1,Smad1,Smarca4,Smarcc1,Socs3,Sox1,Sox2,Stat3,T,Tbx3,Tcf7l1,Tcl1,Tgm2,Trp53,Tubb3,Utf1,Vim,Wdr5,Wnt3a,Wnt5a,Zfp281,Zfp42,State
E14tg2a.0h.5G,0,E14,16.83134962,8.69144828,13.79514928,0.0,0.0,0.0,0.0,0.0,13.14115911,0.0,10.03747596,14.18705495,15.83231139,15.66262778,16.10728181,0.0,11.23254192,0.0,13.62595261,11.53675332,14.44817603,13.65727275,0.0,0.0,0.0,20.17352459,0.0,0.0,0.0,14.14209374,0.0,7.18492033,9.34521717,0.0,8.13862584,0.0,16.09183664,3.81973539,0.0,0.0,10.49261319,14.87880676,15.95275437,12.89104443,12.22401681,0.0,12.66729679,13.26221861,14.65834584,0.0,9.64014251,0.0,12.02036033,14.71179296,13.69975,13.52417047,0.0,0.0,8.30555201,13.29997903,10.38182382,0.0,0.0,0.0,9.82010553,0.0,14.60862782,0.0,11.18975414,10.39118599,9.94823216,12.25416552,15.60161904,15.01623723,11.08809288,9.83885337,0.0,14.42408881,11.82161873,0.0,10.55591164,12.84252691,0.0,12.68718132,13.76216717,9.02688771,0.0,13.87270076,12.1302151,6.05220906,16.07389429,13.42821945,0.0,0.0,14.56658888,16.12865311,0
E14tg2a.0h.6A,0,E14,16.8988233,5.57149553,14.22238293,0.0,10.15479549,11.1354882,0.0,9.9434116,13.90909649,0.0,0.0,13.68870781,15.43149925,14.95481857,16.17774774,2.67876887,11.28061712,0.0,12.10902598,12.08249407,14.03237363,10.61867772,0.0,0.0,0.0,19.346547312000002,0.0,0.0,0.0,14.41933915,0.0,0.0,12.34971151,0.0,0.0,0.0,15.57109114,0.0,0.0,0.0,10.87737047,13.38639403,15.26252032,11.88207088,12.703518199999998,0.0,12.12295147,13.24499008,14.00574715,0.0,0.0,0.0,11.86099744,14.13869507,12.01518218,13.20703686,0.0,0.0,0.0,11.97212447,12.57586908,8.25163129,0.0,0.0,0.0,0.0,13.56690915,0.0,11.29529014,12.94837823,0.0,12.25259627,16.08371294,14.65643053,11.36039766,10.23402419,0.0,14.49305902,7.56152511,0.0,10.23900038,14.01261418,0.0,13.65841165,13.88464775,10.8227996,0.0,13.91517177,13.87342013,8.45700946,16.97444074,13.50655332,0.0,0.0,14.13017174,16.11251733,0
E14tg2a.0h.6B,0,E14,17.36152091,8.78586552,13.71408431,0.0,11.47841142,0.0,0.0,0.0,14.06303993,0.0,0.0,14.43121072,15.19115999,15.84325838,14.80106954,4.46624882,10.73317756,2.89056307,13.34427471,10.85213987,14.71005273,13.42843256,0.0,0.0,0.0,20.114830945,0.461711899999997,0.0,0.0,14.12651276,0.0,8.82487299,11.38432566,0.0,8.92673864,0.0,15.80937465,3.645482,8.1327452,0.0,0.0,14.08225488,15.77958716,11.59899632,13.74207035,2.26496388,11.31598711,7.190665400000001,13.68680067,0.0,0.0,0.0,10.33536445,14.05125767,13.22397991,13.85974069,0.0,0.0,3.19459077,13.28406768,10.5106747,0.0,0.0,0.0,4.15975467,1.93910785,13.86777429,0.0,11.82793631,12.84996405,0.0,12.51554589,14.19432013,14.21757168,9.87280031,8.88980237,0.0,14.92987789,12.01321731,0.0,9.84480331,14.42992831,0.0,12.95199063,14.64549619,0.0,0.0,13.49446693,10.52858993,6.65381507,16.47796987,13.64452787,0.0,0.0,14.39442897,17.24239644,0
E14tg2a.0h.6D,0,E14,16.99179376,0.0,13.41627981,0.0,9.95554357,0.0,0.0,0.0,13.93176687,0.0,0.0,14.27455322,16.62636862,15.79403287,14.932859599999999,0.0,11.69235736,0.0,13.72561148,11.73735523,13.90985186,15.16106508,0.0,0.0,0.0,20.267578719,0.0,0.0,0.0,13.99716573,0.0,0.0,13.26834231,0.0,9.45071081,0.0,16.019045000000002,5.95661195,0.0,0.0,9.80964185,15.29819566,15.93069297,8.5407095,13.93669752,7.92021648,10.46444268,11.40445754,15.073268099999998,0.0,0.0,0.0,12.20747233,12.27920522,13.00583099,14.07418217,0.0,8.58071955,9.78856754,13.43767553,11.50093977,8.50570701,0.0,0.0,9.10521443,0.0,13.67292192,7.03770193,10.25474281,11.95237081,0.0,12.60481566,15.70301933,14.66426909,12.01152879,11.13513657,0.0,14.22571611,11.64667673,0.0,9.71549603,13.39090117,0.0,14.13287967,13.49888147,9.17088143,0.0,13.7590535,14.38044281,11.16835682,18.108731684000002,14.30452504,0.0,0.0,15.16932695,17.17585607,0
E14tg2a.0h.6F,0,E14,17.74671454,8.81704416,13.39004732,0.0,10.80825719,0.0,0.0,8.55209048,13.47745807,9.4334371,0.0,14.15248629,15.55716203,14.81228971,17.03457824,1.70015735,10.06341906,0.0,13.47100496,10.68995876,14.77130562,13.82514474,0.0,9.29078852,0.0,19.755885070999998,0.0,0.0,0.0,12.58982032,0.0,0.0,12.61681102,0.0,8.12633245,0.0,16.13172873,0.0,0.0,0.0,10.40892611,13.39631629,15.84318471,0.0,12.88662449,9.17140678,11.90575543,12.91210241,14.37184958,0.0,9.75968424,0.0,7.86827866,12.91716809,12.44533046,14.63045449,0.0,0.0,8.19112249,10.79425777,12.3504169,5.38955486,0.0,0.0,0.0,0.0,13.72748632,0.0,11.23443671,11.94093495,0.0,13.07021842,15.77133537,15.12427158,12.82506637,11.557278199999999,0.0,14.35856471,12.46369688,0.0,11.61847248,13.54198444,0.0,13.26139323,14.76071284,0.0,0.0,13.75650883,14.00808648,7.1138917,15.87788707,14.004800400000002,10.66124661,0.0,15.09189309,16.50636411,0
E14tg2a.0h.6G,0,E14,17.40097637,8.74532528,13.50094525,0.0,12.2346829,0.0,0.0,0.0,13.11110701,0.0,0.0,14.31532613,15.43500544,14.93031056,15.944414800000002,10.272283300000002,11.11863232,10.81365364,12.4221368,10.58859266,14.6198436,14.90110396,0.0,0.0,8.58513008,19.628918305,8.10594754,0.0,0.0,13.83962954,0.0,0.0,11.55969505,0.0,0.0,0.0,15.12908422,4.92235262,0.0,0.0,9.89934642,15.39122641,15.31825327,12.50120162,13.03280586,8.11856018,12.06335516,11.67910859,14.58389963,0.0,9.98372051,0.0,11.16927863,10.82444763,13.09702823,13.99543352,0.0,0.0,8.85197269,14.82245036,12.25556429,7.52395579,0.0,0.0,10.76756911,9.78444489,14.20709448,0.0,11.77836831,12.60510991,0.0,12.58758209,16.24332133,15.71770239,11.14319718,11.87915791,0.0,14.79301422,13.90764949,0.0,10.16760666,14.05365212,0.0,12.878056599999999,14.60425412,0.0,10.2105899,13.79610578,13.19395426,6.55863895,15.82737169,14.097790400000001,0.0,0.0,14.385199400000001,16.77872045,0
E14tg2a.0h.6H,0,E14,17.50916299,10.07911668,13.53592948,0.0,10.17038596,0.0,0.0,8.1649587,14.02533644,0.0,0.0,14.06799164,15.39146221,15.82281726,15.66408951,9.30419013,11.92201633,9.49142067,13.43748522,9.99806294,15.33620607,14.88244832,0.0,0.0,0.0,21.030323415,0.0,0.0,0.0,14.4041237,0.0,8.32379076,11.94126833,0.0,9.31530461,0.0,16.34360543,0.0,0.0,0.0,11.69007134,15.19810796,16.50268457,12.22829212,13.17760573,0.0,12.80463983,13.30641344,14.88170825,0.0,0.0,0.0,11.35288132,13.34917792,13.35502534,14.91832418,0.0,0.0,0.0,13.47862929,11.29176351,8.34446873,0.0,0.0,0.0,0.0,13.9091829,8.21444827,12.69368371,12.61359919,0.0,13.39031101,16.30235499,15.73765885,11.74659356,12.62661084,0.0,15.11786036,12.26209017,0.0,11.11759626,14.99749404,0.0,13.12677464,14.63173213,11.53351793,0.0,14.78324397,13.60565783,3.12588338,16.61492567,14.48140856,0.0,0.0,14.59617893,16.70716691,0
E14tg2a.0h.1B,0,E14,16.50882355,0.0,12.41302433,0.0,9.25707917,0.0,0.0,0.0,13.24512878,0.0,0.0,14.1046477,15.31241545,14.85716445,14.27329523,0.0,8.94178276,9.74348121,12.20331801,10.81588883,13.84483032,14.10522794,0.0,0.0,0.0,18.994467445,0.0,0.0,0.0,13.62845726,0.0,2.31171646,3.4633442999999997,0.0,0.0,0.0,15.652200500000001,8.36473405,0.0,0.0,5.20743242,13.02644674,15.232305499999999,9.77155784,12.93030734,0.0,11.53437321,12.50125772,14.17389111,0.0,0.0,0.0,11.49986946,13.21566661,11.84141834,13.77361984,0.0,7.35734619,8.60133033,13.39955416,11.12990947,0.0,0.0,0.0,0.0,0.0,14.0656422,0.0,11.23384568,12.65271542,0.0,12.15292454,14.7676905,14.00658332,10.05204018,0.0,0.0,13.45592542,11.84769665,0.0,11.29643323,12.24866669,0.0,12.0068266,13.28583343,9.22186482,0.0,13.89731385,13.95511459,11.11562013,15.59266917,13.90807502,9.33173061,0.0,13.95112025,15.32333046,0
E14tg2a.0h.1C,0,E14,16.43632231,0.0,12.48677637,0.0,0.0,0.0,0.0,0.0,12.38803702,0.0,0.0,14.37754603,16.06297505,15.34399911,15.7665184,0.0,11.24188697,0.0,13.85812135,10.88816511,14.7026693,15.11641512,0.0,0.0,0.0,20.257112323,0.0,0.0,0.0,15.2260482,0.0,10.14784867,11.24411761,0.0,0.0,0.0,16.02863479,0.0,0.0,7.99507003,10.59724571,14.074354800000002,15.71860974,12.24010307,12.61344516,0.0,11.98539201,12.44317092,14.62412472,0.0,9.39169402,0.0,8.42521162,13.79342972,12.84212293,13.90704879,0.0,0.0,0.0,11.009807400000001,12.01184666,0.0,0.0,0.0,0.0,0.0,14.092570499999999,0.0,11.74853314,12.53988033,2.28085299,11.00817424,16.19161295,14.86505262,11.29289386,11.07588717,0.0,14.13062582,11.67270338,0.0,11.37326739,13.89035548,0.0,13.62355395,15.13650394,10.42521249,0.0,13.36562615,11.85890852,8.04791702,15.83565812,13.42104453,0.0,0.0,13.79584966,16.87942709,0
E14tg2a.0h.1D,0,E14,16.86957685,9.742056300000002,11.04855493,0.0,10.69226361,0.0,0.0,0.0,12.48373679,0.0,0.0,11.87916428,15.2589111,15.63952902,11.881627,0.0,9.47153818,8.57162911,13.02212805,8.64784168,13.80532252,14.68337106,0.0,0.0,0.0,19.422759772,0.0,0.0,0.0,14.22662725,0.0,9.60694704,11.06528153,7.98264256,0.0,0.0,15.52121974,0.0,0.0,0.0,10.10374895,13.16632305,15.84577719,11.86698818,14.17488307,7.26998515,12.2367875,11.28468462,14.35784952,0.0,0.0,0.0,10.95359306,12.2112234,11.82886051,13.3705057,0.0,6.28791504,7.78118836,11.80058006,10.231261300000002,0.0,0.0,0.0,3.09484336,0.0,12.95879099,0.0,11.30820748,12.1794956,0.0,11.62670607,14.491613699999998,13.85725164,10.49870452,10.67063178,0.0,13.69512596,8.52633823,0.0,12.04395768,13.60191109,0.0,12.62562387,13.61345727,10.81624456,10.01038142,13.28402726,14.11928122,10.88086033,16.08917777,13.29081108,0.0,0.0,13.68638221,16.23735936,0
E14tg2a.0h.1E,0,E14,17.45780727,9.18492675,11.09935009,0.0,10.42813434,0.0,0.0,0.0,13.91595511,0.0,0.0,13.32135183,15.92784243,14.6656063,15.354285199999998,0.0,10.27904228,11.38956264,13.10937187,10.18400761,14.691134699999997,13.90749109,0.0,0.0,0.0,18.994697159,7.46796871,0.0,0.0,13.83687987,0.0,7.73120788,11.7893933,0.760911629999999,0.0,0.0,15.62842916,7.32451035,0.0,0.0,3.39202872,13.76008021,15.25853627,12.04340044,11.42798213,1.04104404,12.09132676,13.38160274,14.73492043,0.0,0.0,0.0,11.13303902,14.49434709,11.67348517,12.79589037,0.0,7.08398369,8.07799198,13.24076816,10.91370289,0.0,0.0,0.0,9.82295085,0.0,13.31019954,0.0,12.03418409,11.8354941,9.76383301,12.41284546,15.77881316,14.58960363,10.77567426,11.42480548,0.0,13.98325114,11.24416448,0.0,9.03693512,13.92148748,0.0,13.7039443,13.88244344,0.0,3.52497967,14.02881431,14.85012759,11.38092459,16.74303155,13.63386287,0.0,0.0,14.35076004,15.87810589,0
E14tg2a.0h.1F,0,E14,17.25581848,5.56508947,11.8943843,0.0,11.3468591,0.0,0.0,8.40857032,13.27165023,0.0,9.32038989,13.34747764,15.58404604,15.8664968,14.008456099999998,0.0,10.82540551,0.0,13.38362611,11.18357782,14.66735326,14.98878251,0.0,0.0,0.0,20.004215384000002,0.0,0.0,0.0,14.59901411,0.0,11.196168199999999,11.28655445,0.0,8.94847655,0.0,15.9388342,0.0,0.0,0.0,11.93643735,14.17065661,15.74750802,11.91865456,12.268605099999998,0.0,11.56456966,13.17974592,14.88632658,0.0,0.0,0.0,10.862411999999999,12.74009425,12.25472594,12.82833454,0.0,0.0,8.2460539,13.21229544,12.17720082,9.24871122,0.0,0.0,0.0,0.0,14.19231419,0.0,11.29593959,12.03282049,9.39708563,12.22568761,16.01832464,13.76090618,11.22725649,10.4740951,0.0,14.20824289,11.38629518,0.0,11.34440317,13.55087829,0.0,13.56633293,14.55170108,0.0,0.0,13.677563000000001,12.82460435,13.60944912,16.78263448,13.62316275,0.0,0.0,14.06751421,17.20822769,0
E14tg2a.0h.1G,0,E14,17.49360019,10.04238891,10.7757354,0.0,8.84774685,0.0,0.0,0.0,14.40926574,0.0,0.0,14.29152057,16.1991228,15.93551443,15.36419877,0.0,12.37457612,1.20925443,13.59999093,11.83557801,14.8672961,15.37638353,0.0,0.0,7.95939792,20.124731052999998,0.0,0.0,0.0,15.05592538,0.0,11.27065342,13.16796961,0.0,0.0,0.0,16.29998762,1.23934252,0.0,0.0,12.850372199999999,14.39332084,16.56834616,12.53560889,12.49690427,8.14431039,12.89508632,14.08554222,15.16768441,0.0,0.0,0.0,10.16555163,13.20993777,11.92031475,13.68948144,0.0,8.47041797,2.28165237,13.91086291,12.89637463,0.0,0.0,0.0,8.89173551,0.0,14.95478216,6.30847501,11.23033918,12.66597391,0.0,12.27860853,16.437428099999998,15.21221193,11.14470839,8.9057671,0.0,14.80578616,11.14173833,0.0,12.08849267,15.00841794,0.0,13.30372338,14.99006733,10.98793698,9.30230896,14.95156174,14.71524452,14.29690651,15.38286497,14.27315019,0.828037289999997,0.0,15.06240887,16.91721028,0
E14tg2a.0h.1H,0,E14,16.85615816,0.0,11.08769497,0.0,10.60870582,0.0,0.0,0.0,14.06360887,0.0,11.57272842,13.61376004,15.11390406,15.11845018,14.36903555,0.0,10.69437736,8.14251983,12.95678955,11.7571049,14.27689603,15.10190638,0.0,0.0,0.0,19.895043869000002,7.61959577,0.0,11.56530365,14.30155298,0.0,8.75064369,11.083569500000001,0.0,9.20504178,0.0,14.49644836,10.12538656,0.0,0.0,10.02381812,13.59123807,14.78848646,10.72270644,11.44225519,8.73223727,11.87436562,11.51079674,14.34025663,0.0,10.59433867,0.0,10.13358373,12.83750769,12.27708001,13.29912245,0.0,0.0,7.13817981,13.01390763,12.51088223,8.54298178,0.0,0.0,11.04688813,0.0,14.52324841,8.01111892,11.91403262,12.28325632,0.0,10.13459524,15.67497126,14.92889643,10.88452222,10.23558755,0.0,14.06374816,10.66323853,0.0,0.0,13.31239248,0.0,13.53666899,13.90176868,9.02000608,0.0,14.30808995,11.83892097,14.213019899999999,14.84157294,13.63470166,0.0,0.0,14.73953201,15.98954783,0
R1.0h.1A,0,R1,16.280527300000003,11.20297043,12.93587486,0.0,0.0,0.0,0.0,8.23110714,12.02349895,0.0,0.0,13.70088753,15.52110824,13.79688151,12.47148844,1.8414085,10.21042887,11.390012400000002,13.02081072,10.15916006,14.38082716,13.02753224,0.0,0.0,0.0,19.103671345,0.0,0.0,9.24422871,14.72340811,0.0,3.32890126,11.74386519,0.0,1.30642249,0.0,15.02686906,0.596332439999998,0.0,0.0,0.0,13.91980304,16.10254203,12.89291819,13.68234304,8.49314979,11.29289392,8.31403072,12.65167437,0.0,0.0,0.0,11.32335618,10.08172694,12.49970349,13.63655923,0.0,0.0,7.98908434,12.44857137,6.29057234,0.0,0.0,0.0,0.0,0.0,12.50947569,0.0,10.79785816,11.58813899,0.0,11.96554109,15.71963881,14.49121777,10.04575799,11.66550243,0.0,12.91259345,13.13420403,0.0,9.35639945,14.51660613,0.0,13.40660798,12.56966831,9.19322191,0.0,10.78419867,13.75924714,0.0,16.90639241,14.73853182,0.0,0.0,14.71324505,16.17711023,0
R1.0h.1C,0,R1,17.49253918,0.0,14.53770441,0.0,10.157107199999999,0.0,0.0,0.0,13.68756235,0.0,9.201728,13.45261187,15.05934665,14.68723734,14.37215705,0.0,11.39181029,9.79760356,14.12477631,11.0316207,13.37184442,12.79050988,0.0,0.0,0.0,19.803508052,0.0,8.41631297,0.0,14.26532184,0.0,9.15133677,11.69056184,0.0,0.0,0.0,15.6326981,0.0,8.98117919,0.0,0.0,13.29243445,14.43341833,11.82812844,13.82136208,0.0,11.7705992,12.99581972,14.11228002,0.0,0.0,0.0,12.06433499,12.90883437,11.87107691,11.99121157,0.0,7.80096401,10.04764902,14.56881496,11.86699142,0.0,0.0,0.0,8.01456369,0.0,13.60166634,0.0,9.0186845,13.42172425,0.0,11.22335595,15.84058766,13.76708925,10.2975121,11.00184669,0.0,14.34987225,11.00152389,0.0,9.7668359,14.01672508,0.0,13.04193828,14.3146714,9.38757673,0.0,13.20313894,12.23210005,11.72871658,17.824010054000002,14.00782126,0.0,0.0,13.26685288,16.98902612,0
R1.0h.1D,0,R1,15.98589615,8.65927001,12.57931388,0.0,10.25873339,0.0,0.0,6.0329348,12.88727733,9.15589119,0.0,12.64064785,15.10179191,14.67945151,14.82023017,0.0,9.53328189,10.78687408,13.40088291,9.94027462,11.56351941,13.06764982,0.0,0.0,0.0,18.786955989000003,0.0,0.0,0.0,14.05786474,0.0,0.0,11.00694943,0.0,7.5667503,0.0,14.90004924,0.0,0.0,0.0,9.66947757,13.38766583,14.35071786,10.28335078,12.57682638,0.0,10.57420633,11.17312795,12.90849803,0.0,5.82107466,0.0,10.50683792,14.33543596,12.20470463,12.37933915,0.0,0.0,7.45971376,11.72600129,9.18822926,0.0,0.0,0.0,10.39932372,0.0,13.29818576,0.0,9.73979266,2.63373407,0.0,9.81623261,15.07849454,13.71799086,11.11419393,8.99143476,0.0,13.1533631,12.90000923,0.0,10.05315387,12.65661152,0.0,12.90743658,12.88972357,0.0,9.92660119,12.61888404,12.05171429,2.99893879,15.15344146,13.74881018,0.0,0.0,13.96068327,15.77610582,0
R1.0h.1H,0,R1,17.34827149,10.37749272,11.75954388,0.0,9.65403599,0.0,0.0,8.80520641,13.74081863,0.0,0.0,13.83109904,15.68265178,16.13858949,14.75524159,0.0,10.48941868,10.5092616,13.37682092,7.54915217,14.00269093,14.59967367,0.0,0.0,0.0,19.673221512,0.0,0.0,0.0,14.92459694,0.0,8.29743338,11.54133503,0.0,8.82896308,0.0,15.68731784,5.91581208,0.0,8.10919008,0.0,14.08622484,15.54387403,12.09500352,14.31813868,0.0,11.68760547,7.48265921,13.21395117,0.0,10.63851374,0.0,11.87683556,13.20433367,12.91357713,13.79822594,0.0,0.0,8.84876659,13.91022487,10.59570208,7.89122072,0.0,0.0,0.0,0.0,13.58581565,0.0,12.19872905,12.15582398,9.92190791,12.66218324,15.59635017,15.02448242,11.41218062,11.19324845,0.0,13.97167667,11.60400009,0.0,10.54761551,14.263672199999998,0.0,13.70048475,14.30984647,0.0,0.0,13.96710689,13.47400333,5.69198092,17.10857304,14.92055939,0.0,0.0,14.71339354,16.912856,0
R1.0h.2C,0,R1,16.10901446,10.36757185,15.29641658,8.52605223,8.85983927,0.0,0.0,0.0,13.02855812,0.0,0.0,12.89705856,15.27464632,15.10526658,14.19504747,0.0,11.69862628,11.71133548,12.89528003,0.0,14.31879682,14.20423603,0.0,0.0,0.0,19.194347065,0.0,9.85906339,8.90681366,14.86271216,0.0,8.10693639,11.03390407,0.0,8.48800959,0.0,15.72217013,0.0,0.0,0.0,10.55036998,14.45222949,15.86136002,11.06753389,12.93747017,0.0,11.36955382,10.70309832,13.6759878,0.0,9.80782631,0.0,10.16300109,13.17965075,12.07513424,13.04462791,0.0,0.0,7.96524688,13.68958324,12.68413217,0.0,0.0,0.0,0.0,0.0,14.181154699999999,0.0,12.5488179,11.33716557,9.9597392,11.27848776,15.51674393,14.02336737,11.46630232,0.0,0.0,14.16787086,13.1584986,0.0,0.0,14.09772136,0.0,13.5712753,13.87362459,0.0,0.0,12.95852458,14.05361868,12.69075926,16.5547879,13.76305572,0.0,0.0,14.56169246,16.84693776,0
R1.0h.2D,0,R1,16.74165319,9.48646278,13.42090504,0.0,10.75802944,9.39670204,0.0,9.19140773,12.41272359,0.0,0.0,13.67179952,15.9722921,14.824012699999997,13.46590707,0.0,11.20603853,12.04109389,13.27657181,10.48213876,14.28040899,14.00506964,0.0,0.0,0.0,19.552308045,0.0,0.0,0.0,14.98111474,0.0,7.1782433,12.08673266,0.0,0.0,0.0,15.29259111,0.0,0.0,0.0,10.94007636,14.336955800000002,15.54158325,12.55541166,14.13307852,0.0,12.30585264,12.92165168,13.19306333,0.0,8.85047455,0.0,13.27912718,13.47843609,12.69477469,14.78542285,0.0,7.79691555,10.02878706,12.35465764,11.1046068,0.0,0.0,0.0,9.2186241,0.0,13.19613508,0.0,10.88973364,12.58103045,11.25755741,13.38812543,16.20747681,14.01426267,11.21263754,11.49986667,0.0,13.62698283,9.9323879,0.0,9.34186399,14.22800439,0.0,13.23996416,14.23570776,9.65428468,0.0,13.17792955,14.83548048,3.46103886,16.75737061,13.43330511,0.0,0.0,14.71006299,17.19548096,0
R1.0h.2E,0,R1,16.92430116,0.0,14.64290968,0.0,11.27599066,0.0,0.0,0.0,12.54893624,0.0,0.0,14.31076846,15.88629578,15.25124259,15.35035263,0.0,11.53716356,0.0,13.696012300000001,11.14233598,13.36823789,15.34430371,0.0,0.0,0.0,19.890858045999998,7.57713894,0.0,0.0,15.51949836,0.0,10.13746475,11.7761858,0.0,10.0418352,0.0,15.58473449,6.53464265,0.0,0.0,0.0,14.23371725,16.03999757,12.4576187,13.56241566,0.0,11.0687615,12.46962262,13.82000715,0.0,10.87473516,0.0,12.377533300000001,14.28235952,13.42343567,14.05738028,0.0,8.52234976,10.40487126,14.20634694,11.43676486,0.0,0.0,0.0,9.08125792,0.0,13.86307568,0.0,11.05618819,12.26375144,0.0,12.09481937,15.61957564,15.05863861,10.94920037,11.39347068,0.0,14.51207996,12.73828555,0.0,9.56290075,14.61517676,0.0,12.52080442,14.34883824,12.2621077,10.07889055,12.85318686,13.36916387,7.68914622,17.74537411,14.11651905,0.0,0.0,14.74335708,17.45776937,0
R1.0h.2F,0,R1,16.67528078,0.0,12.03640164,0.0,5.91254524,0.0,0.0,0.0,12.89578255,0.0,0.0,12.08379602,15.02414082,14.40988763,14.416025199999998,0.0,10.04333639,12.33793844,12.57502996,9.35729956,13.04981424,12.11083691,0.0,0.0,0.0,19.69976524,0.0,0.0,0.0,12.88984591,0.0,0.0,10.54602984,9.96915501,9.07456123,0.0,15.28591315,4.72116035,0.0,0.0,0.0,12.48730359,14.41639939,9.11014951,11.42699134,0.0,11.30791514,10.91708847,13.16032084,0.0,0.0,0.0,10.91057862,13.53312595,12.62201813,12.05574009,0.0,0.0,0.0,13.00973249,12.19773566,0.0,0.0,0.0,0.0,0.0,13.35305178,7.66005495,10.54343938,10.038108900000001,11.11243492,11.24843352,14.51747604,13.25486643,10.32750365,10.13088644,0.0,13.84607547,12.21779382,0.0,11.22156985,13.89550769,0.0,12.25723571,12.72234247,9.28503292,0.0,13.24406222,12.87593447,9.31535732,16.31085818,13.50727503,0.0,0.0,13.55644484,15.11803946,0
R1.0h.2H,0,R1,15.95224075,8.55018364,13.37939899,0.0,11.05187927,0.0,5.83939593,0.0,12.40357251,0.0,0.0,12.17782788,13.41307062,14.15421861,15.03735252,0.0,10.63723566,0.0,12.83360736,10.28106205,13.30747062,12.91290323,0.0,0.0,0.0,18.214840373,0.0,0.0,0.0,12.15790238,0.0,0.0,10.50812479,0.0,10.37123472,0.0,13.96118964,6.14234379,0.0,0.0,0.0,13.46256859,15.28250009,11.96287047,12.57418188,0.0,8.3625735,7.70597331,13.16907381,0.0,11.12117735,0.0,10.97855895,10.15196624,11.17116925,11.02530096,0.0,0.0,0.0,12.27129472,9.01503674,0.0,0.0,0.0,0.0,0.0,11.34268309,0.0,8.95076014,12.113747199999999,9.92331532,10.23752423,14.03428262,12.90403736,10.85379684,9.92900278,0.0,13.17259791,11.39226969,0.0,11.16564713,13.60175944,0.0,13.33825074,10.09432028,0.0,0.0,12.32288487,11.010247999999999,7.27118143,14.99628452,12.08736966,0.0,0.0,13.58982426,15.54569481,0
R1.0h.3A,0,R1,17.34385821,9.74567566,14.21733336,0.0,0.0,0.0,0.0,0.0,14.00330055,0.0,0.0,13.23468374,16.3344855,15.48902621,15.57094897,0.0,11.63758,0.0,13.55737559,0.0,14.96897708,14.9392897,0.0,0.0,0.0,20.582326392,0.0,0.0,0.0,14.37636476,0.0,0.0,12.36728337,0.0,9.18834685,0.0,15.86905476,4.09410015,0.0,0.0,0.0,14.1296884,15.74378048,12.32107053,11.81545764,0.0,11.85068021,12.29408603,13.55538171,0.0,9.5993118,0.0,11.96741646,13.44903623,12.80521209,12.273060800000001,0.0,7.51210669,8.31503599,14.58360292,9.72367058,0.0,0.0,0.0,8.83686686,0.0,13.24225419,8.41836895,12.51899302,12.86378431,0.0,11.86365748,15.38572349,14.78143968,11.07036321,9.14614399,0.0,13.94002751,12.70624835,0.0,9.37927282,15.00812488,0.0,13.48041725,13.65347307,0.0,6.47621219,12.95845332,13.25154332,3.34271652,16.75115842,13.11115601,0.0,0.0,14.43439609,16.4729217,0
R1.0h.3F,0,R1,16.97164695,8.66976664,14.197837699999997,0.0,0.0,0.0,0.0,0.0,14.07530746,0.0,0.0,13.54088083,14.99954804,15.80985727,14.22899901,0.0,10.818551600000001,0.0,13.51409129,10.37807796,12.03387492,15.24749492,0.0,0.0,0.0,20.188501805,0.0,0.0,0.0,14.72550141,0.0,8.02373571,11.61602493,0.0,0.0,0.0,15.66749594,7.82589815,8.28499481,0.0,9.9438755,13.58849199,16.13722322,11.42207247,14.30998888,0.0,11.28733435,11.82448074,13.96217208,0.0,0.0,0.0,11.82272025,13.8900791,12.59710203,14.24153002,0.0,0.0,7.19413297,13.93358694,10.50502785,8.51564598,0.0,0.0,0.0,0.0,13.18609429,7.31698808,11.36751867,11.9489787,0.0,12.44461127,15.61876816,14.60497497,10.93685181,11.82545396,0.0,14.46647543,12.09288509,0.0,0.0,14.21816938,0.0,12.02756533,13.41600713,10.14510301,0.0,13.68257541,12.88829951,7.00075037,16.56902933,13.23574819,0.0,0.0,13.82774936,16.13183806,0
